Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position
lisa-argyropoulos-spring-days-plaid-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/lisa-argyropoulos-spring-days-plaid-top-down-whitebg.jpg
lisa-argyropoulos-spring-days-plaid-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/lisa-argyropoulos-spring-days-plaid-detail.jpg
lisa-argyropoulos-spring-days-plaid-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/lisa-argyropoulos-spring-days-plaid-detail-roll.jpg
cayenablanca-lazulite-desk-mat,CayenaBlanca Lazulite Desk Mat,,DENY CayenaBlanca,Desk Mat,"CayenaBlanca Lazulite Desk Mat,,at:lazulite,ar:cayenablanca,pc:blue,sc:multi,sc:brown,sc:pink,st:mixedmedium,th:abstract,co:minerals,ty:watercolor,accessories,pmc:accessories,desk-mat,pro:desk-mat,live,nonexclusive",TRUE,Option,"31"" x 15""",,,,,77679-dskmat,17690.09,,0,deny,manual,39.0,39.0,TRUE,TRUE,77679-dskmat,http://assets.denydesigns.com/web-assets/desk-mat/cayenablanca-lazulite-whitebg.jpg,
cayenablanca-lazulite-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/cayenablanca-lazulite-top-down-whitebg.jpg
cayenablanca-lazulite-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/cayenablanca-lazulite-detail.jpg
cayenablanca-lazulite-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/cayenablanca-lazulite-detail-roll.jpg
ninola-design-artful-little-flowers-yellow-sunrise-desk-mat,Ninola Design Artful little flowers yellow sunrise Desk Mat,,DENY Ninola Design,Desk Mat,"Ninola Design Artful little flowers yellow sunrise Desk Mat,,at:artful-little-flowers-yellow-sunrise,ar:ninola-design,pc:yellow,pc:gold,sc:pink,sc:green,sc:gray,st:watercolor,th:patterned,th:nature,th:floral,co:artful-boho,accessories,pmc:accessories,desk-mat,pro:desk-mat,live,nonexclusive",TRUE,Option,"31"" x 15""",,,,,73608-dskmat,17690.09,,0,deny,manual,39.0,39.0,TRUE,TRUE,73608-dskmat,http://assets.denydesigns.com/web-assets/desk-mat/ninola-design-artful-little-flowers-yellow-sunrise-whitebg.jpg,
ninola-design-artful-little-flowers-yellow-sunrise-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/ninola-design-artful-little-flowers-yellow-sunrise-top-down-whitebg.jpg
ninola-design-artful-little-flowers-yellow-sunrise-desk-mat,,,,,,,,,,,,,,,,,,,,,,,,http://assets.denydesigns.com/web-assets/desk-mat/ninola-design-artful-little-flowers-yellow-sunrise-detail.jpg
